uf,m,ibge_cod,pop,caps,caps_tipo,srt,leitos_sus,leitos_hg,psiq,psiq_cad,psiq_hab,def_psiq,lq,uti_sus,vacuo_hab,esf_pct,alerta_fiscal,score_mun,score_v2,versao_banco
MT,Itanhangá,5104542.0,9642,1.0,CAPS I,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.5,60.1,v37+v3
MT,Itaúba,5104559.0,8542,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,47.2,47.1,v37+v3
MT,Itiquira,5104609.0,13342,1.0,CAPS,0.0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.9,58.1,v37+v3
MT,Jaciara,5104807.0,27642,1.0,CAPS,0.0,31,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,58.7,58.3,v37+v3
MT,Jangada,5104906.0,8242,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,64.9,52.7,v37+v3
MT,Jauru,5105002.0,12242,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.5,49.2,v37+v3
MT,Juara,5105101.0,37842,1.0,CAPS,0.0,42,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.2,56.4,v37+v3
MT,Juruena,5105176.0,12542,0.0,Nenhum,0.0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.5,48.5,v37+v3
MT,Juscimeira,5105200.0,11942,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.2,50.4,v37+v3
MT,Juína,5105150.0,42342,1.0,CAPS I,0.0,47,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,48.5,56.2,v37+v3
MT,Lambari d'Oeste,5105234.0,6742,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.4,51.5,v37+v3
MT,Lucas do Rio Verde,5105259.0,77242,1.0,CAPS I,0.0,85,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.9,57.6,v37+v3
MT,Luciára,5105309.0,2742,0.0,Nenhum,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.7,43.0,v37+v3
MT,Marcelândia,5105580.0,16142,0.0,Nenhum,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.1,48.5,v37+v3
MT,Matupá,5105606.0,17242,1.0,CAPS,0.0,12,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.9,57.7,v37+v3
MT,Mirassol d'Oeste,5105622.0,25842,1.0,CAPS,0.0,29,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.2,58.5,v37+v3
MT,Nobres,5105903.0,15342,1.0,CAPS,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.0,55.4,v37+v3
MT,Nortelândia,5106000.0,8642,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.7,48.5,v37+v3
MT,Nossa Senhora do Livramento,5106109.0,12142,0.0,Nenhum,0.0,8,0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.7,47.5,v37+v3
MT,Nova Bandeirantes,5106158.0,12342,1.0,CAPS I,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.7,55.8,v37+v3
MT,Nova Brasilândia,5106208.0,5642,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.1,44.7,v37+v3
MT,Nova Canaã do Norte,5106216.0,11542,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.4,48.7,v37+v3
MT,Nova Guarita,5108808.0,6542,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.0,46.2,v37+v3
MT,Nova Lacerda,5106182.0,7042,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.6,47.2,v37+v3
MT,Nova Marilândia,5108857.0,3642,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,47.3,42.7,v37+v3
MT,Nova Maringá,5108907.0,12342,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.6,48.2,v37+v3
MT,Nova Monte Verde,5108956.0,10242,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.5,52.0,v37+v3
MT,Nova Mutum,5106224.0,44742,1.0,CAPS,0.0,49,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.3,55.0,v37+v3
MT,Nova Nazaré,5106174.0,4942,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.7,43.0,v37+v3
MT,Nova Olímpia,5106232.0,9442,1.0,CAPS,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.6,61.2,v37+v3
MT,Nova Santa Helena,5106190.0,4742,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.0,45.1,v37+v3
MT,Nova Ubiratã,5106240.0,11642,1.0,CAPS I,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,63.3,60.2,v37+v3
MT,Nova Xavantina,5106257.0,22642,1.0,CAPS,0.0,25,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.9,57.6,v37+v3
MT,Novo Horizonte do Norte,5106273.0,4342,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,63.5,49.1,v37+v3
MT,Novo Mundo,5106265.0,8042,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.4,47.4,v37+v3
MT,Novo Santo Antônio,5106315.0,4542,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.3,46.1,v37+v3
MT,Novo São Joaquim,5106281.0,8342,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.5,46.9,v37+v3
MT,Paranatinga,5106307.0,22742,1.0,CAPS I,0.0,25,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,56.9,58.4,v37+v3
MT,Paranaíta,5106299.0,11142,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,48.8,45.5,v37+v3
MT,Pedra Preta,5106372.0,15442,1.0,CAPS,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.7,57.0,v37+v3
MT,Peixoto de Azevedo,5106422.0,33642,1.0,CAPS,0.0,37,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.0,54.8,v37+v3
MT,Planalto da Serra,5106455.0,4042,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,65.6,49.5,v37+v3
MT,Poconé,5106505.0,33342,1.0,CAPS,0.0,37,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.7,53.7,v37+v3
MT,Pontal do Araguaia,5106653.0,5342,1.0,CAPS I,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.0,62.4,v37+v3
MT,Ponte Branca,5106703.0,2642,0.0,Nenhum,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.4,47.5,v37+v3
MT,Pontes e Lacerda,5106752.0,45642,1.0,CAPS I,0.0,50,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,43.3,53.1,v37+v3
MT,Porto Alegre do Norte,5106778.0,12042,1.0,CAPS I,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.6,57.8,v37+v3
MT,Porto Esperidião,5106828.0,9642,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.1,48.9,v37+v3
MT,Porto Estrela,5106851.0,4942,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.4,45.7,v37+v3
MT,Porto dos Gaúchos,5106802.0,8042,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.8,46.9,v37+v3
MT,Poxoréu,5107008.0,19842,0.0,Nenhum,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.7,48.3,v37+v3
MT,Primavera do Leste,5107040.0,63942,1.0,CAPS I,0.0,71,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.7,54.7,v37+v3
MT,Querência,5107065.0,15842,1.0,CAPS,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.3,56.0,v37+v3
MT,Reserva do Cabaçal,5107156.0,3242,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.8,44.1,v37+v3
MT,Ribeirão Cascalheira,5107180.0,10842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.0,48.6,v37+v3
MT,Ribeirãozinho,5107198.0,3442,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.4,43.9,v37+v3
MT,Rio Branco,5107206.0,3342,3.0,CAPS,0.0,2,0,58,0.0,0.0,0.0,0.0,0.0,0,0.0,False,47.2,58.0,v37+v3
MT,Rondolândia,5107578.0,6242,1.0,CAPS I,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.4,65.9,v37+v3
MT,Rondonópolis,5107602.0,238842,3.0,"CAPS II,CAPSad,CAPSi",1.0,447,20,20,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.9,58.1,v37+v3
MT,Rosário Oeste,5107701.0,19342,1.0,CAPS,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.6,52.3,v37+v3
MT,Salto do Céu,5107750.0,5342,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.4,48.0,v37+v3
MT,Santa Carmem,5107248.0,6842,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.7,49.1,v37+v3
MT,Santa Cruz do Xingu,5107743.0,4242,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,61.3,48.0,v37+v3
MT,Santa Rita do Trivelato,5107768.0,7042,0.0,Nenhum,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.5,51.1,v37+v3
MT,Santa Terezinha,5107776.0,10842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,45.6,43.6,v37+v3
MT,Santo Afonso,5107263.0,3542,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.7,44.6,v37+v3
MT,Santo Antônio do Leste,5107792.0,9742,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,44.3,44.8,v37+v3
MT,Santo Antônio do Leverger,,20242,1.0,CAPS I,0.0,22,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,47.9,57.0,v37+v3
MT,Sapezal,5107875.0,26842,1.0,CAPS,0.0,30,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.5,58.4,v37+v3
MT,Serra Nova Dourada,5107883.0,3342,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,46.5,41.9,v37+v3
MT,Sinop,5107909.0,151342,2.0,"CAPS II,CAPSad",0.0,283,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.7,58.4,v37+v3
MT,Sorriso,5107925.0,92342,1.0,CAPS I,0.0,102,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.9,54.9,v37+v3
MT,São Félix do Araguaia,5107859.0,11542,1.0,CAPS,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,62.9,59.4,v37+v3
MT,São José do Povo,5107297.0,4642,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.8,43.1,v37+v3
MT,São José do Rio Claro,5107305.0,19842,1.0,CAPS,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.3,52.3,v37+v3
MT,São José do Xingu,5107354.0,6542,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,48.2,48.4,v37+v3
MT,São José dos Quatro Marcos,5107107.0,19842,1.0,CAPS,0.0,13,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,55.7,52.6,v37+v3
MT,São Pedro da Cipa,5107404.0,4842,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.0,43.1,v37+v3
MT,Tabaporã,5107941.0,9842,0.0,Nenhum,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,52.0,48.7,v37+v3
MT,Tangará da Serra,5107958.0,100542,1.0,CAPS II,0.0,188,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,51.5,54.2,v37+v3
MT,Tapurah,5108006.0,13342,1.0,CAPS I,0.0,9,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60.1,57.8,v37+v3
MT,Terra Nova do Norte,5108055.0,11542,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.0,48.1,v37+v3
MT,Tesouro,5108105.0,7542,0.0,Nenhum,0.0,5,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,False,59.4,49.5,v37+v3
MT,Torixoréu,5108204.0,5742,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.7,49.6,v37+v3
MT,União do Sul,5108303.0,6442,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,46.3,46.9,v37+v3
MT,Vale de São Domingos,5108352.0,4142,0.0,Nenhum,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,50.6,45.3,v37+v3
MT,Vera,5108501.0,11142,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,57.3,51.6,v37+v3
MT,Vila Bela da Santíssima Trindade,5105507.0,16842,0.0,Nenhum,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,53.9,49.1,v37+v3
MT,Vila Rica,5108600.0,22842,1.0,CAPS,0.0,25,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,False,54.4,58.7,v37+v3
MT,Várzea Grande,5108402.0,290342,3.0,"CAPS II,CAPSad,CAPSi",1.0,543,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,46.1,54.3,v37+v3
MT,Água Boa,5100201.0,24242,1.0,CAPS,0.0,27,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,49.2,57.8,v37+v3
PA,Abaetetuba,1500107.0,172344,1.0,CAPS I,0.0,197,0,0,30.0,24.0,6.0,0.1517,31.0,False,65.0,False,23.8,29.6,v37+v3
PA,Abel Figueiredo,1500131.0,6275,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,1.0,False,65.0,False,21.9,16.8,v37+v3
PA,Acará,1500206.0,63110,1.0,CAPS,0.0,43,0,0,10.0,8.0,2.0,0.1355,11.0,False,65.0,False,23.0,20.8,v37+v3
PA,Afuá,1500305.0,40473,1.0,CAPS,0.0,27,0,0,0.0,0.0,0.0,0.0,7.0,False,65.0,False,23.1,21.8,v37+v3
PA,Alenquer,1500404.0,75882,1.0,CAPS,0.0,51,0,0,10.0,8.0,2.0,0.1153,13.0,False,65.0,False,23.1,22.8,v37+v3
PA,Almeirim,1500503.0,36442,1.0,CAPS,0.0,25,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,23.0,25.5,v37+v3
PA,Altamira,1500602.0,138749,2.0,"CAPS II, CAPSad",0.0,159,0,0,20.0,16.0,4.0,0.1267,25.0,False,65.0,False,30.7,33.0,v37+v3
PA,Anajás,1500701.0,30247,1.0,CAPS,0.0,20,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,False,23.0,20.2,v37+v3
PA,Ananindeua,1500800.0,509227,3.0,"CAPS II, CAPSad, CAPSi",1.0,1006,0,0,90.0,72.0,18.0,0.1504,95.0,False,65.0,False,36.0,38.6,v37+v3
PA,Anapu,1500859.0,35638,1.0,CAPS,0.0,24,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,22.9,22.7,v37+v3
PA,Augusto Corrêa,1500909.0,47912,1.0,CAPS,0.0,32,0,0,0.0,0.0,0.0,0.0,8.0,False,65.0,False,23.0,21.4,v37+v3
PA,Aurora do Pará,1500958.0,24193,1.0,CAPS,0.0,16,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,False,22.9,24.9,v37+v3
PA,Aveiro,1501006.0,19380,0.0,Nenhum,0.0,8,0,0,0.0,0.0,0.0,0.0,3.0,False,65.0,True,18.2,14.5,v37+v3
PA,Bagre,1501105.0,35147,1.0,CAPS,0.0,24,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,23.1,19.4,v37+v3
PA,Baião,1501204.0,56850,1.0,CAPS,0.0,38,0,0,10.0,8.0,2.0,0.1549,10.0,False,65.0,False,23.0,22.6,v37+v3
PA,Bannach,1501253.0,4290,0.0,Nenhum,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,False,65.0,False,21.6,17.0,v37+v3
PA,Barcarena,1501303.0,139076,1.0,CAPS II,0.0,159,0,0,20.0,16.0,4.0,0.1263,25.0,False,65.0,False,25.0,31.8,v37+v3
PA,Belterra,1501451.0,19075,1.0,CAPS,0.0,8,0,0,0.0,0.0,0.0,0.0,3.0,False,65.0,False,22.8,22.4,v37+v3
PA,Belém,1501402.0,1397315,8.0,"CAPS I, CAPS II, CAPSad, CAPSi, CAPSad III, CAPS III",5.0,2761,198,198,260.0,208.0,52.0,0.1596,260.0,False,65.0,False,44.5,40.5,v37+v3
PA,Benevides,1501501.0,68962,1.0,CAPS,0.0,47,0,0,10.0,8.0,2.0,0.1259,12.0,False,65.0,False,25.9,28.6,v37+v3
PA,Bom Jesus do Tocantins,1501576.0,19129,1.0,CAPS,0.0,8,0,0,0.0,0.0,0.0,0.0,3.0,False,65.0,False,23.5,22.5,v37+v3
PA,Bonito,1501600.0,12961,1.0,CAPS,0.0,5,0,0,0.0,0.0,0.0,0.0,2.0,False,65.0,False,23.3,22.5,v37+v3
PA,Bragança,1501709.0,132489,1.0,CAPS I,0.0,152,0,0,20.0,16.0,4.0,0.13,24.0,False,65.0,False,23.0,28.6,v37+v3
PA,Brasil Novo,1501725.0,27130,1.0,CAPS,0.0,18,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,False,23.2,25.5,v37+v3
PA,Brejo Grande do Araguaia,1501758.0,6966,0.0,Nenhum,0.0,3,0,0,0.0,0.0,0.0,0.0,1.0,False,65.0,False,21.2,15.3,v37+v3
PA,Breu Branco,1501782.0,47066,1.0,CAPS,0.0,32,0,1,0.0,0.0,0.0,0.0,9.0,False,65.0,False,23.2,25.1,v37+v3
PA,Breves,1501808.0,116058,1.0,CAPS I,0.0,133,0,0,20.0,16.0,4.0,0.1496,21.0,False,65.0,False,23.0,26.2,v37+v3
PA,Bujaru,1501907.0,25065,1.0,CAPS,0.0,17,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,False,22.9,25.3,v37+v3
PA,Cachoeira do Arari,1502004.0,25467,0.0,Nenhum,0.0,17,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,True,18.1,19.9,v37+v3
PA,Cachoeira do Piriá,1501956.0,19223,1.0,CAPS,0.0,8,0,0,0.0,0.0,0.0,0.0,3.0,False,65.0,False,23.0,18.5,v37+v3
PA,Cametá,1502103.0,144859,1.0,CAPS I,0.0,166,0,0,20.0,16.0,4.0,0.1192,26.0,False,65.0,False,23.0,28.6,v37+v3
PA,Canaã dos Carajás,1502152.0,89524,1.0,CAPS,0.0,61,0,0,10.0,8.0,2.0,0.1038,15.0,False,65.0,False,26.3,28.3,v37+v3
PA,Capanema,1502202.0,75309,1.0,CAPS I,0.0,51,0,0,10.0,8.0,2.0,0.1136,14.0,False,65.0,False,24.9,26.6,v37+v3
PA,Capitão Poço,1502301.0,60318,1.0,CAPS,0.0,41,0,0,10.0,8.0,2.0,0.1416,11.0,False,65.0,False,23.0,23.5,v37+v3
PA,Castanhal,1502400.0,209126,2.0,"CAPS II, CAPSad",0.0,239,0,0,30.0,24.0,6.0,0.1248,38.0,False,65.0,False,33.6,33.5,v37+v3
PA,Chaves,1502509.0,21501,0.0,Nenhum,0.0,15,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,True,17.9,14.9,v37+v3
PA,Colares,1502608.0,13625,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,2.0,False,65.0,True,17.8,15.1,v37+v3
PA,Conceição do Araguaia,1502707.0,47144,1.0,CAPS,0.0,32,0,0,0.0,0.0,0.0,0.0,8.0,False,65.0,False,26.0,28.7,v37+v3
PA,Concórdia do Pará,1502756.0,28270,1.0,CAPS,0.0,19,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,False,23.0,24.3,v37+v3
PA,Cumaru do Norte,1502764.0,15150,1.0,CAPS,0.0,6,0,0,0.0,0.0,0.0,0.0,2.0,False,65.0,False,23.1,21.0,v37+v3
PA,Curionópolis,1502772.0,20975,1.0,CAPS,0.0,14,0,0,0.0,0.0,0.0,0.0,3.0,False,65.0,False,24.0,29.0,v37+v3
PA,Curralinho,1502806.0,36814,1.0,CAPS,0.0,25,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,23.1,20.2,v37+v3
PA,Curuá,1502855.0,14954,0.0,Nenhum,0.0,6,0,0,0.0,0.0,0.0,0.0,2.0,False,65.0,True,18.2,14.6,v37+v3
PA,Curuçá,1502905.0,44880,1.0,CAPS,0.0,30,0,0,0.0,0.0,0.0,0.0,8.0,False,65.0,False,23.1,23.9,v37+v3
PA,Dom Eliseu,1502939.0,62823,1.0,CAPS,0.0,42,0,0,10.0,8.0,2.0,0.1368,11.0,False,65.0,False,24.5,26.1,v37+v3
PA,Eldorado do Carajás,1502954.0,29287,0.0,Nenhum,0.0,20,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,True,18.0,21.5,v37+v3
PA,Faro,1503002.0,9167,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,1.0,False,65.0,False,20.7,14.7,v37+v3
PA,Floresta do Araguaia,1503044.0,18595,1.0,CAPS,0.0,8,0,0,0.0,0.0,0.0,0.0,3.0,False,65.0,False,23.9,23.0,v37+v3
PA,Garrafão do Norte,1503077.0,25558,1.0,CAPS,0.0,17,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,False,23.1,23.5,v37+v3
PA,Goianésia do Pará,1503093.0,26703,1.0,CAPS,0.0,18,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,False,24.2,27.6,v37+v3
PA,Gurupá,1503101.0,34137,1.0,CAPS,0.0,23,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,23.2,21.1,v37+v3
PA,Igarapé-Açu,1503200.0,37925,1.0,CAPS,0.0,26,0,0,0.0,0.0,0.0,0.0,7.0,False,65.0,False,24.2,27.1,v37+v3
PA,Igarapé-Miri,1503309.0,69446,1.0,CAPS,0.0,47,0,0,10.0,8.0,2.0,0.1234,12.0,False,65.0,False,22.9,22.3,v37+v3
PA,Inhangapi,1503408.0,10784,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,2.0,False,65.0,True,17.9,15.0,v37+v3
PA,Ipixuna do Pará,1503457.0,29264,1.0,CAPS,0.0,20,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,23.0,24.0,v37+v3
PA,Irituia,1503507.0,32740,1.0,CAPS,0.0,22,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,23.0,23.9,v37+v3
PA,Itaituba,1503606.0,135369,1.0,CAPS I,0.0,155,0,0,20.0,16.0,4.0,0.1298,24.0,False,65.0,False,25.8,32.0,v37+v3
PA,Itupiranga,1503705.0,52201,1.0,CAPS,0.0,35,0,0,0.0,0.0,0.0,0.0,9.0,False,65.0,False,23.0,22.9,v37+v3
PA,Jacareacanga,1503754.0,26579,0.0,Nenhum,0.0,18,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,True,18.0,16.4,v37+v3
PA,Jacundá,1503804.0,37726,1.0,CAPS,0.0,26,0,0,0.0,0.0,0.0,0.0,7.0,False,65.0,False,24.8,27.6,v37+v3
PA,Juruti,1503903.0,54255,1.0,CAPS,0.0,37,0,0,10.0,8.0,2.0,0.1572,10.0,False,65.0,False,23.0,24.5,v37+v3
PA,Limoeiro do Ajuru,1504000.0,32088,1.0,CAPS I,0.0,22,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,True,19.9,22.3,v37+v3
PA,Magalhães Barata,1504109.0,8439,0.0,Nenhum,0.0,4,0,0,0.0,0.0,0.0,0.0,1.0,False,65.0,False,21.6,15.8,v37+v3
PA,Marabá,1504208.0,290975,3.0,"CAPS II, CAPSad, CAPSi",1.0,333,15,15,50.0,40.0,10.0,0.1501,53.0,False,65.0,False,36.2,33.2,v37+v3
PA,Maracanã,1504307.0,27129,0.0,Nenhum,0.0,18,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,True,18.2,21.8,v37+v3
PA,Marapanim,1504406.0,28159,1.0,CAPS,0.0,19,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,False,23.1,26.6,v37+v3
PA,Marituba,1504422.0,119437,1.0,CAPS II,0.0,137,0,0,20.0,16.0,4.0,0.1431,22.0,False,65.0,False,26.5,33.9,v37+v3
PA,Medicilândia,1504455.0,28677,1.0,CAPS,0.0,19,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,False,22.9,25.3,v37+v3
PA,Melgaço,1504505.0,30080,1.0,CAPS,0.0,20,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,False,23.0,17.2,v37+v3
PA,Mocajuba,1504604.0,28903,1.0,CAPS,0.0,20,0,0,0.0,0.0,0.0,0.0,5.0,False,65.0,False,23.2,26.0,v37+v3
PA,Moju,1504703.0,91760,1.0,CAPS,0.0,62,0,0,10.0,8.0,2.0,0.0951,16.0,False,65.0,False,23.1,21.6,v37+v3
PA,Mojuí dos Campos,1504752.0,25818,0.0,Nenhum,0.0,17,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,True,18.2,23.2,v37+v3
PA,Monte Alegre,1504802.0,64002,1.0,CAPS,0.0,43,0,0,10.0,8.0,2.0,0.1333,12.0,False,65.0,False,23.0,23.7,v37+v3
PA,Muaná,1504901.0,49648,1.0,CAPS I,0.0,34,0,0,0.0,0.0,0.0,0.0,9.0,False,65.0,True,20.0,21.3,v37+v3
PA,Mãe do Rio,1504059.0,37473,1.0,CAPS,0.0,25,0,0,0.0,0.0,0.0,0.0,6.0,False,65.0,False,24.2,27.0,v37+v3
PA,Nova Esperança do Piriá,1504950.0,21304,1.0,CAPS,0.0,14,0,0,0.0,0.0,0.0,0.0,4.0,False,65.0,False,23.0,23.9,v37+v3
PA,Nova Ipixuna,1504976.0,14400,1.0,CAPS I,0.0,6,0,0,0.0,0.0,0.0,0.0,2.0,False,65.0,False,22.8,23.2,v37+v3
